행정동,면적(㎢),총생활인구수,청소년인구수,청년인구수,중장년인구수,노인인구수,장애인구수,노인_의료복지시설수,노인_주거복지시설수,노인_여가복지시설수,노인_일자리지원기관수,노인교실수,경로당수,장애인_생산품판매시설수,장애인_의료재활시설수,장애인_지역사회재활시설수,장애인_직업재활시설수,총시설수,인구밀도,노인비율,장애인비율,노인시설수,장애인시설수,시설당_노인수,시설당_장애인수,노인복지점수,장애인복지점수,최종복지점수
구로3동,1.02,28724.6378,849.8638000000001,9129.7778,15177.939899999998,3567.0563,938.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,11.0,28161.409607843136,12.418107148421555,3.2654893911316782,11.0,0.0,324.27784545454546,,38.80975014474117,33.94479395786098,41.53290887729983
구로4동,0.46,16570.1316,461.0683,3220.7919,9667.8226,3220.4488,1327.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,15.0,36022.0252173913,19.435263869600167,8.008385401115342,15.0,0.0,214.69658666666666,,50.17397124275075,55.5392952980265,56.417263075579406
구로5동,1.03,27473.3443,825.2314,8043.8269,14505.823799999998,4098.4622,1191.0,0.0,0.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,19.0,26673.149805825244,14.917958859489849,4.335111106222332,19.0,0.0,215.70853684210525,,44.30840700503448,39.38231104219089,47.57694256015615
고척1동,1.16,21016.5172,1367.7064,4672.6835,11148.5079,3827.6194,1148.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,19.0,18117.68724137931,18.212434360913047,5.462370330322857,19.0,0.0,201.45365263157896,,41.776102197046626,36.03605388348275,44.59889816698098
고척2동,1.02,15432.5306,957.0935,2861.9404000000004,8531.7777,3081.719,1400.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,16.0,15129.931960784314,19.96898033041969,9.071746146416194,16.0,0.0,192.6074375,,37.701231429582286,46.298306511948006,43.42211031006733
개봉2동,0.8,23337.254,1096.7921,5414.296899999999,12299.7549,4526.4101,1456.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,13.0,29171.5675,19.395641406653926,6.238951677862357,13.0,0.0,348.1853923076923,,54.018115260745994,49.33655113237244,58.3311418534036
개봉3동,0.81,17993.2868,1070.1057,3577.0803,9762.6189,3583.4819,1112.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0,22213.934320987653,19.915660433979188,6.180082673944817,7.0,0.0,511.92598571428573,,44.85173307034114,39.611357583345146,48.10293665375913
오류1동,0.59,19010.234,1006.2939,5716.9217,9179.667700000002,3107.3507,1171.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,18.0,32220.735593220343,16.345673072724935,6.1598400103859845,18.0,0.0,172.63059444444445,,43.356964506721596,46.603460992862104,48.41703403383584
오류2동,3.2,43969.6239,3044.6688000000004,8908.4886,24109.5021,7906.9644,2199.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,23.0,13740.507468749998,17.982788340384236,5.001179916847094,23.0,0.0,343.78106086956524,,63.67377898633849,48.61002488739109,66.57040440140314
수궁동,2.67,18473.2516,1632.7375000000002,3624.0974,9562.765200000002,3653.6515,1316.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,6918.820823970037,19.778063868301345,7.12381354671746,11.0,0.0,332.15013636363636,,36.09744822706557,35.55532694845464,39.543449864426854
가리봉동,0.4,11014.8577,129.6694,3574.6442,6071.9042,1238.6399,575.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,9.0,27537.14425,11.245173870925267,5.220221773722959,5.0,4.0,247.72797999999997,143.75,22.829427732091148,32.365256042948396,27.25396587845601
개봉1동,1.31,26550.5188,1212.523,5518.3954,14570.8837,5248.7167,1707.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,20267.571603053435,19.76879148591251,6.42925290032374,14.0,0.0,374.9083357142857,,53.629737382036126,48.21195419572825,57.7331358652555
가산동,2.52,38078.8439,648.2203,15124.3893,19118.708400000003,3187.5259,760.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,14.0,15110.65234126984,8.370857866301975,1.9958589131431064,9.0,5.0,354.16954444444445,152.0,23.72215695562943,20.320565070525884,25.248233551332472
독산1동,2.09,37394.1772,1073.5588,12959.6,18699.9527,4661.0657,2096.0,7.0,0.0,6.0,0.0,1.0,22.0,0.0,0.0,1.0,2.0,39.0,17891.95081339713,12.464683137887041,5.605150739885781,36.0,3.0,129.47404722222223,698.6666666666666,39.4624058971366,50.92227371683825,46.02396142176655
독산2동,0.6,12636.0156,425.999,3014.1407,6858.420499999999,2337.4554,1007.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,21060.026,18.498357979235163,7.96928424178267,10.0,0.0,233.74553999999998,,34.82257739785823,41.333278404705744,39.76847100170804
독산3동,0.92,15637.7709,408.4146,3660.6577,8507.6324,3061.0662,1299.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,16997.57706521739,19.574824439971813,8.306810531416598,8.0,0.0,382.633275,,38.17915220552049,44.14074047336604,43.33970956744736
독산4동,0.59,11841.9683,407.5158,2696.4868,6569.3415,2168.6242,846.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,11.0,20071.132711864408,18.313038382310147,7.144082626872088,8.0,3.0,271.078025,282.0,32.98186815227565,36.36077195003087,37.01683649123528
시흥1동,1.71,23293.391,1061.3929,5429.8932,12608.715500000002,4193.3894,1768.0,6.0,0.0,2.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,21.0,13621.866081871345,18.00248576946139,7.59013575996728,21.0,0.0,199.68520952380953,,41.08463641758226,47.7232186785478,46.697260035370036
시흥2동,1.26,13342.9625,1007.6804,2134.5166,7235.620800000001,2965.1447,1181.0,0.0,1.0,2.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,15.0,10589.652777777777,22.22253641198497,8.851107840556399,14.0,1.0,211.79604999999998,1181.0,37.15865972438453,39.62390921175638,41.40752078424795
시흥3동,1.07,8681.0949,434.0656,1594.3883,4689.1331,1963.5079,538.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,8113.172803738317,22.618205682787778,6.197374941725381,4.0,1.0,490.876975,538.0,30.118078325326213,22.121389296323045,31.23322210591511
시흥4동,0.87,10597.1934,532.3328,2028.8036,5727.3914,2308.6656,1180.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,12.0,12180.682068965518,21.785632410936277,11.135023731849603,10.0,2.0,230.86656,590.0,33.55991231316049,45.759711559129684,39.691839994905266
시흥5동,1.39,10336.3593,602.504,2075.7691,5530.6387,2127.4475,1318.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,9.0,7436.229712230216,20.582174421897275,12.751104733752822,9.0,0.0,236.3830555555556,,28.14990501454355,48.66033886348987,35.65159105343785
여의동,8.4,52077.6903,2139.6409000000003,11504.4978,31242.093799999995,7191.4578,815.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,9.0,6199.725035714286,13.80909513953617,1.564969558567385,9.0,0.0,799.0508666666667,,49.63198251918278,14.744075509533841,46.51927947433336
당산1동,0.75,20429.8964,772.8306,6595.6341,10244.9795,2816.4522,794.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,14.0,27239.86186666667,13.785934812669925,3.886461215730883,14.0,0.0,201.17515714285716,,35.433401209919985,32.555675140980156,38.272173171213296
당산2동,1.55,47119.8795,2183.1742000000004,14866.4465,24713.489,5356.7698,903.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,30399.92225806452,11.368386033330156,1.9163886019700027,17.0,0.0,315.10410588235294,,49.67049157232008,31.713285301231636,50.47368707005415
양평1동,0.88,17117.7375,612.8678,5328.8455,9027.9059,2148.1183,662.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,14.0,19451.97443181818,12.549078404783343,3.867333518813453,14.0,0.0,153.43702142857143,,25.23196847986158,25.700039769709786,27.805790682299982
양평2동,3.0,20095.0091,825.6466,6173.6649,10943.0418,2152.6558,578.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,14.0,6698.336366666666,10.712390272070094,2.876336094816698,14.0,0.0,153.76112857142857,,15.435535278610107,14.346953047591441,16.652865238385886
신길1동,0.66,18522.8122,648.4785999999999,5785.6109,9146.6648,2942.0579,896.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,9.0,28064.86696969697,15.883429946992605,4.837278434426928,9.0,0.0,326.8953222222222,,39.32393994886513,36.79776353981631,42.63981357532935
신길3동,0.52,13420.9932,609.0159000000001,3033.5802,7267.7567,2510.6404,835.0,0.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,11.0,25809.60230769231,18.706815230336307,6.221596178142762,11.0,0.0,228.2400363636364,,38.933442274178525,37.61018680176433,42.487526625070636
신길4동,0.38,7234.675,255.2067,1593.774,3925.2787,1460.4156,632.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0,19038.618421052633,20.186333180135943,8.735706856216762,7.0,0.0,208.6308,,30.434277183851368,36.01878823257983,34.71964505199385
신길5동,0.47,8364.5394,343.7809,1634.3977,4830.2201000000005,1556.1407,554.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,17796.892340425533,18.60402140015026,6.623197925279664,8.0,0.0,194.5175875,,28.29095106130238,29.26025678634525,31.291847689817008
신길6동,0.65,20554.1139,1031.0779,5161.7943,10946.7967,3414.445,754.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,11.0,31621.71369230769,16.61197858789719,3.6683653874273805,11.0,0.0,310.40409090909094,,45.203961850772245,34.12217791173505,47.14129937200759
신길7동,0.64,15726.0704,1026.9986,3503.6906,8861.1947,2334.1865,565.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,24571.985,14.8427829752053,3.592760210459187,7.0,0.0,333.45521428571425,,32.26595023508017,26.706278010764713,34.1627391100728
대림1동,0.49,12784.9958,429.8153,2604.5691,7372.6093,2378.0021,896.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,10.0,26091.82816326531,18.59994431910568,7.0082150515841395,10.0,0.0,237.80021000000002,,38.1598036711558,40.512117886813,42.484439281357496
대림2동,0.55,16025.4341,401.1436,3528.2555,9632.0866,2463.9484,849.0,11.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,19.0,29137.152909090906,15.375236543514289,5.297828406408036,19.0,0.0,129.68149473684213,,36.41274674227063,37.76915052355812,40.32950099176293
대림3동,0.95,22252.3555,716.2609,4871.432,12882.6318,3782.0308,1230.0,2.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,16.0,23423.53210526316,16.996091941817124,5.527504717421937,15.0,1.0,252.13538666666668,1230.0,43.09161972207922,40.70189642020744,46.822393911951885
영등포본동,1.02,17425.5553,651.8494000000001,4825.2703,9105.2534,2843.1822,1053.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,17083.877745098038,16.316164110993927,6.0428490333389835,5.0,0.0,568.63644,,32.80235522915876,35.24628668320719,36.60302444023577
영등포동,1.26,39227.5803,1147.0076,15870.4258,18698.5648,3511.5821,968.0,0.0,0.0,1.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,18.0,31133.00023809524,8.951819289246348,2.467651567078686,18.0,0.0,195.08789444444446,,35.85643188647178,34.419551558945145,39.07116786999814
도림동,0.89,15730.5341,490.5998,3845.1471,8784.5213,2610.2659,906.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,10.0,17674.75741573034,16.59362538745585,5.7594992912541985,9.0,1.0,290.0295444444444,906.0,32.085855212449005,32.685938781804566,35.387582058112386
문래동,1.49,24510.8651,1142.3217,5238.4466,14333.5678,3796.529,887.0,0.0,0.0,2.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,30.0,16450.245033557047,15.489167699756138,3.618803320001953,30.0,0.0,126.55096666666667,,37.17496970127659,26.788952736966937,38.45609765031162
노량진2동,0.64,13499.3844,581.6575,4755.7428,6205.973,1956.0111,411.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21092.788125,14.489631838322936,3.0445832774418955,1.0,0.0,1956.0111,,27.476472480110605,20.946555341544848,28.6617354186958
상도1동,1.51,46240.8084,3696.3217,16881.9174,18578.6634,7083.9059,1465.0,2.0,0.0,3.0,0.0,3.0,15.0,0.0,0.0,1.0,0.0,24.0,30623.0519205298,15.319597872774212,3.1681972065176955,23.0,1.0,307.9959086956522,1465.0,65.26415892307683,43.40268514614457,66.7519398967949
상도2동,0.98,17731.7145,954.9942,4868.1624,9118.0078,2790.5501,899.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,16.0,18093.586224489794,15.737621424030937,5.070011701350143,14.0,2.0,199.32500714285715,449.5,32.34864928597284,31.27055874190202,35.289359984408634
상도3동,0.6,17883.6213,849.5386,4939.0784,8812.3349,3282.6694,1142.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,29806.035499999998,18.355730894391062,6.385731283629899,7.0,0.0,468.95277142857145,,45.53136628253237,45.18833079851557,49.9832958469984
상도4동,0.75,22591.9883,977.6497,5738.558999999999,11853.0782,4022.7014,1327.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,30122.65106666667,17.805875899820645,5.873763665148498,9.0,0.0,446.9668222222222,,49.517696918026,47.09020326129013,53.89361523797478
사당1동,0.79,20181.1594,660.5607,7282.3493,9294.9838,2943.2656,741.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,25545.771392405062,14.584224531718432,3.671741475863869,4.0,0.0,735.8164,,36.21123802871109,30.210420619326616,38.40754065808955
사당3동,0.92,17483.3028,812.4167,3794.9055,9238.6647,3637.3159,765.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,19003.59,20.804512405974002,4.375603447193055,12.0,0.0,303.10965833333336,,44.407725918171764,28.175177761702074,45.073917019915946
사당4동,0.38,14321.1706,548.5416,4249.7546,7032.4158,2490.4586,534.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,37687.291052631575,17.39004910673992,3.728745470010671,6.0,0.0,415.07643333333334,,44.14670045495759,34.558996405991,46.32167834497485
사당5동,0.57,11062.6785,639.3624,2661.2695,5920.107800000001,1841.9388,527.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,8.0,19408.207894736843,16.65002557924828,4.763764941736307,8.0,0.0,230.24235,,28.513388594223347,25.61207441577145,30.642579731297293
대방동,1.55,37731.3556,2607.9333,10911.8087,18707.0524,5504.5612,1498.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,20.0,24342.81006451613,14.588824367603689,3.970172754673039,18.0,2.0,305.80895555555554,749.0,51.05755599814265,41.88971338329634,54.032745223703415
신대방1동,0.62,20302.2769,1214.2800000000002,5285.8435,10668.2696,3133.8838,840.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,11.0,32745.60790322581,15.436119876780912,4.137466965589461,11.0,0.0,284.8985272727273,,42.6813691210245,37.206964174294036,45.657657650343566
신대방2동,1.03,19932.4732,944.2865,5823.8858,9852.7424,3311.5585,768.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,19351.915728155338,16.613886629984282,3.853009068638808,7.0,0.0,473.0797857142857,,37.356371615967014,27.2500843647041,38.720591607949764
흑석동,1.68,30047.2858,2963.7821000000004,10025.1229,12895.8171,4162.5637,982.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,18.0,17885.28916666667,13.853376733282177,3.2681820465793954,18.0,0.0,231.25353888888887,,38.18153903919872,28.345332449059146,39.692126516838286
노량진1동,1.58,32091.4473,1434.6896000000002,13576.7557,13231.874,3848.128,1225.0,0.0,0.0,1.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,23.0,20311.04259493671,11.99113260310949,3.817216433239519,23.0,0.0,167.30991304347828,,35.35530487454647,34.84253025398719,38.73257214584103
사당2동,2.75,29611.7867,1564.478,6871.8336,15681.8157,5493.6594,914.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,10767.922436363637,18.552272632708107,3.0866087523182113,14.0,0.0,392.40424285714283,,47.99015754052231,22.52415880410469,46.88740500345618
보라매동,0.76,16778.6924,579.8473,5695.6299,7933.2255,2569.9897,1079.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,22077.22684210526,15.316984415305212,6.430775261128215,4.0,0.0,642.497425,,32.82568858254659,39.584310556282745,37.625677391928804
청림동,0.3,12556.1573,636.9440999999999,2582.0872,6982.634800000002,2354.4912,634.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,41853.85766666667,18.751686075165686,5.049315525857581,6.0,0.0,392.41519999999997,,47.49011514212057,41.65299655526625,50.871898975003674
행운동,0.72,26437.6045,1042.8506,11128.591,10864.5903,3401.5726,1002.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,4.0,1.0,14.0,36718.89513888889,12.866417606027808,3.790055940960914,9.0,5.0,377.9525111111111,200.4,43.40918056925938,41.36272239400779,47.251581742599434
낙성대동,2.27,25866.4862,3152.3172,12924.8135,8001.2512,1788.1043,443.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,11394.927841409692,6.912822585079222,1.71264081473888,3.0,0.0,596.0347666666667,,11.201877289322965,12.489146113128218,12.537381009967357
중앙동,0.39,13790.0564,430.759,6249.3876,5360.7829,1749.1269,564.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,35359.11897435897,12.68397205395041,4.089903504673121,4.0,0.0,437.281725,,32.347072810357645,34.41838384832118,36.015318698365505
인헌동,1.08,24521.8706,1053.0158,9442.5572,10751.403300000002,3274.8943,900.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,22705.435740740737,13.354993807038523,3.670193088776841,7.0,0.0,467.84204285714287,,35.00340657316248,30.934548090734086,37.52320426470081
서원동,0.65,21233.741,574.1595,9470.3401,8537.5039,2651.7375,806.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,32667.293846153847,12.488319886731217,3.795845489497116,2.0,0.0,1325.86875,,35.99495863023693,35.85732982510696,39.523993037279865
신원동,0.55,16067.4613,446.5287,6799.9726,6755.0173,2065.9427,849.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,29213.566,12.857928588880435,5.28397102783126,3.0,0.0,688.6475666666666,,30.870532615866477,37.784491583337626,35.507470762532805
서림동,0.99,19726.5988,909.7754,8082.536,8214.2908,2519.9966,886.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19925.857373737374,12.77461272239186,4.491397675710827,1.0,0.0,2519.9966,,28.052701203754694,30.878367373374772,31.45828286544132
신사동,0.64,22309.3604,669.2031999999999,9473.974,9239.9918,2926.1914,927.0,3.0,0.0,2.0,1.0,3.0,27.0,0.0,0.0,1.0,1.0,38.0,34858.375625,13.116428922812148,4.155206529363343,36.0,2.0,81.28309444444444,463.5,39.742592655325076,39.88907694784966,43.7186059918843
신사동,0.64,22309.3604,669.2031999999999,9473.974,9239.9918,2926.1914,358.0,3.0,0.0,2.0,1.0,3.0,27.0,0.0,0.0,1.0,1.0,38.0,34858.375625,13.116428922812148,1.604707591706663,36.0,2.0,81.28309444444444,179.0,39.742592655325076,25.28345194911706,40.343854066696444
신림동,0.54,29775.4212,707.0415,16158.1053,10675.614700000002,2234.6597,544.0,26.0,0.0,3.0,0.0,1.0,59.0,0.0,0.0,2.0,1.0,92.0,55139.66888888889,7.505048156967802,1.8270102590521877,89.0,3.0,25.108535955056183,181.33333333333334,40.41907197592219,41.081689694657015,44.583175919953106
난향동,0.8,10362.2942,596.6573000000001,1696.4502,6218.035800000001,1851.1509,694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12952.86775,17.864295920106187,6.697358583005681,0.0,0.0,,,26.29751819464269,28.63534672096301,29.411786115927782
조원동,0.67,30439.2189,697.0585,10874.8799,15673.7622,3193.5183,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45431.67,10.49145942440724,2.4672117982633255,0.0,0.0,,,44.28517796089269,39.80277142278376,47.65386805182945
대학동,8.3,30114.3409,1932.8115,14896.1119,10417.3642,2868.0533,771.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3628.2338433734935,9.523878704580913,2.5602419875641376,1.0,0.0,2868.0533,,16.473447593069203,14.74463307985636,17.648456998723486
은천동,0.78,27960.9048,1328.4377,8950.6198,13467.7467,4214.1006,1643.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,35847.31384615385,15.07140283958193,5.876061635888121,8.0,0.0,526.762575,,50.60615928341492,55.49850581779948,56.78414203973244
성현동,0.68,20743.5752,1270.9158,4671.655000000001,11260.1229,3540.8815,1399.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,30505.25764705882,17.069774452380805,6.744256891647106,8.0,0.0,442.6101875,,45.89074916996695,50.41428179693611,51.503708248025234
청룡동,1.18,41375.6241,1704.452,20199.515,14916.5135,4555.1436,1135.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,14.0,35064.088220338985,11.009244450284921,2.7431610391104653,14.0,0.0,325.36740000000003,,47.09825131390713,40.03922084117343,50.15782893844669
난곡동,0.96,17332.9346,970.6538,4054.443,8926.5927,3381.2451,1579.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,18055.140208333334,19.507632019796578,9.109824945626922,2.0,0.0,1690.62255,,40.66100268234732,50.95030109721232,47.074048914307404
삼성동,2.66,20486.8375,888.6984,5140.3843,9895.6689,4562.0859,1343.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7701.818609022556,22.268375487431868,6.555428577007065,5.0,0.0,912.41718,,45.21041429422177,35.164564369211355,47.38776959572147
미성동,1.38,20605.3007,966.8183,5049.1188,10510.312,4079.0516,1437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14931.377318840581,19.796127508102803,6.9739336538777135,0.0,0.0,,,43.42109742835453,41.99470815004805,47.407983284832966
서초1동,1.42,23149.1396,1517.5776,5200.6721,13060.0123,3370.8776,455.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,9.0,16302.210985915493,14.561567549577523,1.9655158155424493,9.0,0.0,374.54195555555555,,33.33529441480455,16.251239591562936,32.67808696964303
서초2동,1.24,31927.2608,1658.5074,8089.580400000001,18792.451,3386.722,405.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,25747.790967741937,10.60761842744743,1.2685084465498524,7.0,0.0,483.8174285714286,,34.01301093372746,19.675405782168568,34.059353223759956
서초3동,2.93,41791.8175,2670.7585,10719.1146,22997.8477,5404.0967,727.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,10.0,14263.41894197952,12.930992292929114,1.739574977805165,10.0,0.0,540.40967,,42.42378962234707,18.709407446069253,41.159369286236426
서초4동,0.88,31247.2474,2808.4425,6359.0598,18148.1525,3931.5926,493.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,35508.23568181818,12.582204600844296,1.5777389722974446,10.0,0.0,393.15926,,45.555836276923834,27.713404246519783,45.96687366546963
잠원동,1.76,31896.8276,2609.2394,5730.5549,19279.8777,4277.1556,487.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,15.0,18123.1975,13.409344821489395,1.5267976054145271,15.0,0.0,285.1437066666667,,38.45795073055975,16.86711115569741,37.2806575155119
반포1동,1.0,27310.1976,1725.1576,6222.6327,16292.3059,3070.1014,607.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,27310.1976,11.241593506449034,2.2226129920055944,7.0,0.0,438.5859142857143,,33.809571863746164,25.926858717385343,35.32667049486019
반포2동,1.35,19909.5872,2085.6988,2627.3532,12384.1766,2812.3586,430.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,14747.84237037037,14.125649978317984,2.159763513328895,6.0,0.0,468.7264333333333,,28.48022680585286,15.35282948722831,28.243221522461255
반포3동,1.28,19670.0238,2086.8508,3181.1818000000003,11609.573,2792.4182,423.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,15367.20609375,14.19631327543183,2.150480366983593,7.0,0.0,398.91688571428574,,28.812916893403365,15.602218552806976,28.590516356325903
반포4동,1.43,23743.5585,1741.5666,3682.7682,14459.1752,3860.0485,351.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,16603.88706293706,16.257245096601675,1.478295681753011,7.0,0.0,551.4354999999999,,38.61859515278491,13.718546047676336,36.693027391366826
방배본동,0.67,16170.5485,1399.4846,2849.2600999999995,9228.0674,2693.7364,463.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,24135.147014925373,16.65828713231341,2.863230025870798,3.0,0.0,897.9121333333333,,36.47840834025316,23.20337662505434,37.02112818380659
방배1동,0.7,14771.7286,1103.1496000000002,3304.0822,7808.3627,2556.1341,491.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,21102.469428571432,17.304231408638255,3.3239170126643134,7.0,0.0,365.1620142857143,,34.67087944891888,22.826306799196875,35.36019772583534
방배2동,1.93,14395.0013,908.6423,3474.4742,7359.3363,2652.5485,598.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,7458.549896373057,18.426872250438766,4.154219840188552,7.0,0.0,378.9355,,28.63577841074791,18.01929942578152,28.994769638065744
방배3동,2.4,23688.3579,1703.3857,5147.5131,12802.5982,4034.8609,337.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,14.0,9870.149125,17.033096667287353,1.4226397685421666,12.0,2.0,336.2384083333333,168.5,36.69182455019346,9.25495290401056,33.98404841845829
방배4동,0.95,23728.542,1734.04,4832.9789,13562.547,3598.9761,569.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,24977.41263157895,15.167287143053287,2.3979560143223293,8.0,0.0,449.8720125,,40.591660959049015,24.307692694417234,40.857675755964856
